article_id,cluster
402595001,18
403392002,7
403392017,6
403392022,8
403421010,7
403448007,6
403448008,2
403448010,6
403448019,7
403479001,7
403479005,7
403479007,7
403479008,7
403490011,6
403490012,6
403490017,6
403579007,7
403844001,8
403844004,16
403844006,15
403844007,8
403844008,8
403844009,8
403844010,15
403994003,6
403994005,7
403994006,6
404383012,13
404441004,18
404441007,16
404441008,18
404609007,5
404864012,7
404864017,7
404864022,6
404864023,5
404864027,5
404864030,5
404864032,7
405310005,18
405310006,7
405586006,8
405586008,15
405586009,8
405635001,6
405636007,2
405636009,2
405636010,2
405636011,2
405636012,2
405636013,2
405636014,2
405636015,2
405636016,2
405636018,2
405636020,2
405636021,2
405636022,2
405636023,2
405636027,2
405636029,2
405636030,2
405636031,2
405636038,2
405636041,2
405636042,2
405676023,19
405887024,2
405887027,8
405887028,2
405887029,2
405887034,2
405887035,7
405887036,6
405887037,6
406155004,7
406160005,6
406181002,2
406724001,17
406724002,8
406724003,15
406724007,15
406724012,17
406724016,15
406724017,17
406724020,17
406724022,17
406724023,15
406724024,15
406724025,17
406724026,15
406724027,15
406724028,15
406979005,5
406979007,6
406987003,2
407031005,7
407040001,8
407147005,13
407354004,15
407354008,13
407354009,13
407653001,18
407653002,18
407663001,18
407663007,18
407663008,18
407806001,18
407806002,18
408045009,18
408104001,8
408104002,8
408104012,8
408104016,8
408104020,15
408104022,8
408104024,8
408104028,8
408554004,19
408554006,19
408569005,19
408569009,19
408569010,19
408571001,15
408571002,15
408575003,15
408575004,15
408647007,19
408647008,19
408647009,19
408647010,19
408649006,19
408649007,19
408649008,19
408664003,19
408664007,16
408664008,15
408664009,19
408664010,16
408875001,3
408875002,7
408875009,7
408875010,7
408875011,7
408875013,7
408875016,6
408875017,7
408875018,10
408875019,6
408875020,7
408875021,14
408875023,10
408875028,7
408875030,10
408884001,18
408884002,18
408884003,18
408884004,18
409683006,8
409730006,6
409730007,2
409731006,6
410024001,17
410024007,17
410291003,7
410424006,9
410424012,9
410549007,9
410549008,9
410549009,9
410624005,8
411013001,6
411013002,6
411013007,15
411013010,15
411413001,6
411413002,6
411413004,6
411413008,7
411413010,6
411413014,7
411413017,7
411413020,6
411413021,7
411413022,6
411413023,6
411499001,19
411499006,19
411565002,18
411565004,18
411565007,18
411569001,7
411569002,7
411758001,1
411758003,1
411758008,1
411758014,1
411758029,1
411758038,1
411974005,8
412031001,1
412043007,18
412333004,19
412370001,19
412370002,15
412579006,18
412664001,18
412664013,15
412664020,18
412664025,18
412707025,7
412707028,1
412707029,12
412869004,18
412964016,9
412964023,9
413029003,11
413029008,11
413599003,19
413707001,6
413707008,6
413707014,12
413707019,1
413707020,1
413707021,6
413707022,6
413707023,1
413707031,6
413763001,18
413911001,6
413911002,6
413911011,6
413911012,6
413911013,15
413911015,15
413911018,6
413911021,6
413911029,6
413911030,6
413911035,15
413911036,15
413965006,18
413965008,18
413965009,18
414066005,6
414066008,6
414079002,5
414102001,18
414102002,18
414577001,6
416089002,18
416157003,1
416157005,1
416157011,1
416157013,1
416157018,1
416157019,1
416157025,1
416157027,1
416157028,1
416157034,1
416157036,1
416175013,15
416175023,7
416175024,2
416387001,18
416387002,18
416511001,1
416511002,12
416511009,1
416511014,1
416511016,1
416511021,1
416511026,1
416905001,18
416911001,18
416961004,1
416961006,1
416961018,12
416961019,12
416961021,1
416961031,11
416961033,1
417088003,12
417088004,11
417088006,11
417088007,11
417427001,18
417427005,18
417427007,18
417427020,18
417427026,18
417427031,18
417427035,18
417427037,18
417427039,18
417427040,18
417687001,19
417687003,19
417773006,2
417773007,2
417855001,18
417951001,15
417951005,19
418545001,6
418545020,5
418545036,15
418545037,5
418662007,18
418662008,18
419634001,8
419634007,15
419634010,8
419634013,8
420049002,15
420049003,8
420264002,7
420264003,7
420378005,7
420387004,19
420387005,19
420396005,19
420963004,9
420963005,9
420963006,9
420963007,9
421387025,16
421387027,16
421387028,16
421387029,16
421387032,16
421387033,8
421387034,16
421387036,16
421387038,16
421387041,16
421387042,16
421387048,8
421941007,16
421941008,15
422106001,13
422106014,17
422106015,13
422106016,17
422106017,17
422106037,13
422106042,15
422393004,19
422461006,19
423103003,6
423112004,8
423539001,18
423539002,18
423539003,18
423900006,9
423900008,9
423900010,9
423900011,9
423900012,9
423900016,7
423900021,9
423900022,9
423900028,9
423900029,9
423900030,9
423900031,9
423900032,9
423900033,9
423900034,9
423900035,9
423900045,9
423900046,9
423900047,9
423900048,9
423900049,7
423900050,9
423900053,9
423900055,9
423900056,4
423900057,9
423900058,9
424022011,13
424254005,6
424432004,8
424468004,8
424470005,13
424470006,16
424511007,6
425173001,18
425217001,18
425217006,15
425217007,15
425217008,1
425217010,1
425217011,5
425218024,1
425242005,8
425242006,8
425526003,5
425529003,9
425639003,6
425639007,8
425683012,18
425683014,7
425683015,7
425978003,18
425978006,18
426013007,12
426013023,12
426013024,11
426019007,11
426019008,12
426199002,19
426199010,19
426199018,19
426199019,19
426199021,19
426199027,19
426199028,19
426199029,15
426541036,7
426541040,1
426609029,16
426609038,16
426609040,16
426609041,16
426609042,16
426674011,9
427114007,11
427114014,9
427114015,11
427114016,9
427114019,9
427114020,11
427114021,11
427159006,11
427159007,17
427159023,12
427159027,17
427558001,17
427558004,17
427558009,17
427948003,11
427948004,11
428071011,6
428291001,7
428291003,7
428291007,7
428291016,7
428291017,7
428454001,18
428454002,18
429313002,19
429313006,10
429313008,19
429313013,19
429313016,19
429313017,19
429313020,19
429313021,19
429313023,19
429313025,19
429313031,19
429314002,19
429322001,19
429322004,19
429322007,19
430137006,11
430157001,6
430157002,6
430157005,6
430157006,6
430157007,6
430596001,7
430694015,16
430694018,16
430694019,12
430694023,12
430757001,6
431034005,15
431570012,5
431570014,5
431570016,5
431570017,18
432566001,19
432566004,19
432566006,19
432984001,9
432984003,9
433252004,13
433252005,5
433275006,9
433275007,9
433275008,9
433275011,9
433275012,9
433275015,9
433275019,9
433275020,9
433275021,9
433275022,9
433414010,8
433414016,17
433414020,16
433414022,8
433414028,8
433414030,16
433414031,8
433414034,16
433414035,8
433414037,8
433414038,15
433414039,16
433414040,8
433414041,8
433444001,15
433444006,15
433444007,8
433444013,8
433444016,2
433444017,2
433444019,17
433444021,17
433444022,2
433774001,18
433774009,18
433796027,6
434080005,19
434080008,19
434080009,19
434429007,1
434773001,12
436083001,19
436083002,19
436083003,19
436261001,10
436570008,18
436570015,18
436570019,18
436570021,18
436570023,18
436570024,18
436570025,18
436570026,18
436570028,18
436570033,18
436577002,18
436853003,9
436853004,9
437129005,6
437150001,6
437582002,7
437668014,19
437668015,19
437783003,6
438147002,18
438147003,15
438333014,8
438333016,8
438460001,18
438499003,6
438702001,8
438702006,8
438702007,17
438953001,8
439285001,17
439285002,8
439285005,17
439285009,8
439646001,19
439793008,8
439793009,8
439793010,8
439793011,8
439921001,19
440144001,17
440811001,6
440811006,6
440811010,15
440811013,15
440811023,6
440811026,5
441386001,17
441386004,17
441386008,17
441386013,17
441386015,17
441536003,8
442344003,13
442345019,15
442345024,13
442345026,16
442345027,13
442345028,13
442633005,2
442633006,8
442633007,15
442786001,16
442786003,16
442786005,12
442786006,16
442915001,13
442915007,13
442915008,13
442915010,13
442915012,7
442915013,13
442915014,15
442915017,13
442957006,19
442992005,15
442992006,13
443000001,19
443078001,13
443078003,17
443078004,17
443078008,13
443078012,13
443078013,17
443078014,17
443262012,8
443262013,17
443262014,15
443262015,8
443262016,15
443262017,16
443262018,8
443262019,8
443262020,15
443262021,8
443696001,6
443696002,6
443696004,7
443696005,7
443696010,6
443696011,6
443696012,6
443696013,6
443696014,6
443696015,6
443696019,6
443696020,6
443696021,6
443696024,6
443696026,6
443696031,6
443696032,7
443696038,6
443696040,6
443696043,6
443696057,6
443696058,15
443696060,6
443696061,6
443860005,17
443860011,17
443860012,17
443860013,13
443860014,17
443860020,13
443860021,13
443860023,15
443860025,13
443860026,8
443860027,8
443860030,17
443860031,17
443860033,15
443860037,17
443860040,13
443860043,15
443860044,13
443860054,15
444325004,8
444325006,8
444325007,15
444325008,2
444404001,13
445358009,13
445358012,5
445400005,9
445400008,9
445400010,9
445400012,9
445400013,9
445400014,9
445400019,9
445400022,9
445400023,9
445400024,9
445400025,9
445400027,9
445400029,9
445400030,9
445419001,8
445419003,8
445419005,8
445419008,8
445419009,15
445419010,8
445419011,8
445419015,15
445865001,11
445901004,8
445901009,16
446147008,8
446155003,18
446224001,6
446224002,6
446224010,7
446224011,6
446224012,6
446224013,6
446224014,6
446224016,6
446224019,6
446224024,6
446224026,6
446224035,6
446224036,6
446224043,6
446367002,18
446847001,6
447201003,9
447201005,9
447201006,9
447201008,9
447201010,9
447201011,9
447264003,9
447264004,9
447264005,9
447264008,9
447264010,9
447264011,9
447596001,6
447664003,19
447681002,17
447692024,15
447692025,8
447694002,15
447694008,16
447694009,13
447694015,15
447694017,13
447694018,13
447795001,8
447795004,8
448262029,16
448262037,15
448262038,17
448262039,8
448262040,16
448262041,16
448262042,8
448262044,16
448262045,15
448262046,16
448509001,14
448509009,1
448509013,1
448509014,3
448509015,1
448509017,1
448509018,14
448509019,12
448509020,1
448509024,1
448509025,1
448509026,1
448509027,1
448509028,1
448509029,1
448509030,12
448509031,10
448509035,10
448515001,12
448515012,1
448515018,1
448515019,1
448515023,1
448515026,1
448515027,1
448515031,1
448515033,1
448515034,1
448515036,1
448831026,19
449099020,15
449099024,13
449099026,17
449099037,15
449099043,16
449123002,17
449123026,17
449123028,15
449123036,17
449123052,16
449175002,9
449175003,9
449175004,9
449192001,9
449192003,9
449263003,8
449263004,17
449263005,15
449263023,15
449263024,8
449263027,17
449263028,8
449263030,15
449263031,8
449263033,15
449263034,8
449263038,15
449263041,15
449263042,15
449263043,15
449263044,8
449555004,17
449555006,8
449570010,15
449570014,16
449570015,16
449570017,16
449570018,16
449570020,16
449570027,15
449570028,16
449570030,16
449570032,15
449570034,16
449570035,16
449570036,13
449570038,16
449570040,16
449570041,16
449570042,16
449570048,16
449570050,16
449570052,16
449570053,16
449570054,16
449570055,16
449570056,16
449570057,16
449570061,16
449570062,16
449570063,16
449570064,16
449570067,16
449648007,9
449744019,19
449744020,19
449897001,12
449897013,12
449897015,11
449897018,12
449897040,11
449897042,11
449897048,12
449897049,12
449897050,12
450056005,17
450056007,16
450056008,17
450333001,18
450333003,18
450604004,16
450604007,19
450604008,19
450604009,19
450604021,19
450604022,19
450662006,12
450662010,11
450780006,15
450780008,17
450780009,8
450932007,13
450932009,13
451019010,16
451209001,18
451209006,18
451229014,17
451229042,11
451229044,11
451229049,11
451243004,1
451243005,1
451243006,1
451243012,1
451243013,1
451243014,1
451271005,1
451286002,15
451290003,13
451290005,13
451290006,13
451290008,13
451290009,13
451290010,13
451290015,13
451294002,17
451380001,1
451380003,1
451380008,1
451380009,1
451380011,1
451380012,1
451380016,1
451380024,1
451380026,1
451380032,1
451402002,12
451541006,13
451556008,13
451556009,13
451599002,15
451599003,18
451650001,6
451704003,18
451720003,18
451720010,18
451720011,18
451720014,18
451744001,18
451744005,18
451744006,18
451744015,18
451744018,18
451774001,18
451774002,18
452486003,9
452486005,9
452511001,18
452511002,18
452511003,18
452516005,17
452516007,8
452516012,16
452516016,16
452616001,9
452616002,9
452616009,9
452616010,9
452618001,19
452717001,13
452717006,13
452717007,13
452818001,19
452818011,19
452818021,19
452818029,19
452818031,19
452818034,19
452851006,9
452851009,9
452851013,9
452851015,9
452851016,9
452851017,9
452851018,9
452851020,9
452851023,9
452851026,9
452851027,9
452851029,9
452851030,9
452851031,9
452851032,9
452851033,9
452851034,9
452851035,9
452851036,9
452898009,8
452898011,17
452898018,15
452898019,15
452898020,17
452898024,8
452898025,17
452898027,8
452898028,13
452898029,17
452898030,15
452898031,17
453016002,17
453026001,8
453028011,6
453028017,7
453065002,9
453065003,9
453065005,9
453065010,9
453065011,9
453065019,9
453065021,9
453065022,9
453065026,9
453065028,9
453065029,9
453065031,9
453065032,9
453065033,9
453065040,9
453134008,9
453134009,9
453239021,12
453239034,11
453239037,12
453239039,11
453239043,11
453239044,12
453239045,12
453258004,16
453258007,13
453272014,9
453272015,9
453272016,9
453272019,9
453272023,9
453272025,9
453272026,9
453272028,9
453272029,9
453272030,9
453272031,9
453272033,9
453272036,9
453272037,9
453272038,9
453272042,9
453272045,9
453272047,9
453272048,9
453272049,9
453272051,9
453272053,9
453272054,9
453272057,9
453272064,9
453272066,9
453272067,9
453309008,8
453309010,8
453309011,2
453309014,2
453309016,8
453345001,18
453358001,18
453358002,18
453358003,18
453358007,18
453358011,18
453445014,9
453445018,9
453445021,9
453445023,9
453445024,9
453445025,9
453445026,9
453445027,9
453445028,9
453445030,9
453445032,9
453445033,9
453445034,9
453445036,9
453445037,9
453445038,9
453445041,9
453445043,9
453453009,9
453453010,9
453453014,9
453453016,9
453453019,9
453453020,9
453453021,9
453453022,9
453453024,9
453453025,9
453453026,9
453453028,9
453453029,9
453453032,9
453491005,8
453585003,18
453585007,18
453585008,18
453585009,18
453585014,18
453585016,18
453741002,6
453745010,6
453745011,5
453745016,5
453745024,5
453745026,5
453745029,7
453765004,6
453765005,6
453765006,6
453828001,19
453828003,6
453831003,17
453831022,8
453988024,15
453988030,16
454008003,6
454128006,2
454128010,9
454128011,9
454128017,12
454128018,9
454128021,11
454128026,6
454128029,6
454128030,6
454128033,9
454143001,5
454143003,5
454196006,17
454199002,6
454544001,17
454544002,15
454544010,16
454544015,13
454602005,6
454804007,12
454804008,11
454804009,12
454804010,12
454804011,12
454804012,12
455014013,9
455014016,9
455014018,9
455014019,9
455014020,9
455014022,9
455014028,9
455014029,9
455491010,17
455504002,6
455828001,1
455832001,19
455925002,8
455925004,8
456007001,1
456011001,1
456032014,16
456032015,16
456032016,16
456032017,17
456032018,12
456032019,17
456032021,17
456032025,17
456163002,15
456163009,8
456163010,8
456163011,8
456163013,8
456163015,15
456163018,8
456163021,8
456163022,8
456163024,8
456163026,8
456163028,15
456163030,8
456163031,15
456163034,8
456163048,8
456163049,8
456163050,15
456163051,15
456163053,15
456163060,14
456163062,8
456163063,15
456163064,8
456163065,8
456163069,15
456163070,8
456163083,14
456163084,10
456163085,14
456163086,14
456163087,10
456163090,10
456245002,8
456245004,8
456634016,8
456641001,19
456641002,19
456641003,19
456641011,19
456834011,9
456834012,9
456834013,9
456834015,9
457039003,13
457039005,13
457039006,13
457039007,13
457059001,8
457079001,8
457135001,7
457292010,13
457292012,5
457292019,5
457292020,5
457292021,5
457314008,2
457314009,2
457322003,9
457412038,7
457412049,2
457466001,15
457466002,19
457491002,17
457618016,8
457618018,8
457722001,1
457722005,12
457722013,6
457722015,5
457755002,9
457765002,7
457765003,9
457765005,9
457765006,9
457892003,13
457892005,13
458032003,19
458064001,8
458083003,18
458083005,7
458083007,18
458087001,8
458239001,8
458239017,8
458239022,8
458393001,6
458393008,2
458393010,8
458393011,7
458393012,6
458428031,12
458428032,1
458428033,1
458428034,12
458428036,1
458428037,1
458428044,12
458428045,1
458428046,1
458428047,1
458428053,1
